company_fyi,ticker,period,announcement_date,listing_region,industry,ai_mentioned,layoff_count,layoff_pct,CAR_1_1,CAR_0_1,CAR_0_5,CAR_0_20,CAR_5_60,alpha_ff4,beta_mkt_ff4,r2_ff4,n_est_obs
Elastic,ESTC,pre_genai,2022-11-30,US,Data,0,,13%,-0.08135761815436379,-0.1202197634476608,-0.15448360511842196,-0.06821326545640181,-0.05514524296376518,-0.0005778270172049553,1.2838988219289682,0.6885290322550246,250
Etsy,ETSY,post_genai,2023-12-13,US,Retail,0,225.0,11%,-0.07052044377879978,-0.08605572361737165,-0.05768949596635711,-0.19260457703008954,-0.06408285548114881,-0.0020123708358672373,1.2437125040422843,0.3991559288338127,250
Everquote,EVER,post_genai,2023-07-11,US,Finance,0,100.0,,0.0714539755947009,0.05476367567309674,-0.12673970551618582,-0.2849904314456698,0.2817236271862394,0.0003374464190675746,0.87349462902062,0.21463994196378222,250
EVgo,EVGO,post_genai,2023-02-23,US,Transportation,0,40.0,,-0.03436495441536145,-0.04761047108464133,-0.03845650730339373,0.0626002027505902,-0.15187963981851302,-0.0005698978124487319,1.03693331934821,0.4653562261953704,250
Expedia,EXPE,post_genai,2023-03-21,US,Travel,0,,,0.007129858357666843,-0.005938945733342325,-0.012718160179483361,-0.00343273645470649,0.0893192918140134,-0.0010652641028389112,1.0439452004499308,0.5043061534450387,250
Expedia,EXPE,post_genai,2025-02-26,US,Travel,0,,,-0.017329892672028977,-0.019470527936607324,-0.026826952829528926,-0.11432956545262798,-0.20896055092349142,0.0009227425955606676,1.0456764955235833,0.2480820938549244,250
Funding Circle,FCHL.XC,pre_genai,2020-07-08,INTL,Finance,0,85.0,,0.039418091130922324,0.03247627210213046,-0.09629575321531993,0.26262445073660606,0.4248028273647825,-0.0036447488163919104,0.4956883518949734,0.06639432782117882,246
Funding Circle,FCHL.XC,post_genai,2024-05-29,INTL,Finance,0,,,0.12405014451923468,0.07889687959521627,0.006927039695753721,0.039147277907193655,0.1585572273400866,0.0011678050391682269,0.59431029017086,0.015455115600751412,244
F5,FFIV,pre_genai,2022-10-21,US,Security,0,100.0,1%,0.017327584721785215,0.006250870572427554,-0.04087295773285364,-0.02080747931190253,-0.0577837610376043,0.00019699819065984337,0.9799578817442367,0.5985250881936808,250
F5,FFIV,post_genai,2023-11-03,US,Security,0,120.0,2%,-0.012777381232439296,0.00012643665996857258,0.02502329809682315,0.07161216553101425,0.07082753805253592,-0.0005497929239473016,1.0111100693060568,0.5613373645135955,250
F5,FFIV,post_genai,2024-09-24,US,Security,0,,,0.0033123898408272453,-0.0018222206526574813,-0.00475839133556305,-0.03662237165751305,0.11658124615497668,0.00010649117982570007,0.8128424268848553,0.4217148712800186,250
F5,FFIV,post_genai,2025-08-13,US,Security,0,106.0,2%,-0.01848027785181113,-0.02936937224440504,-0.030813899554758283,-0.03537017407970457,-0.4035731765520024,0.0016511277475930418,0.8600609344478944,0.44547789904343604,250
Five9,FIVN,post_genai,2024-08-20,US,Support,0,190.0,7%,0.019563297049594478,-0.030990976190387064,-0.046464477073828565,-0.16818494323021907,0.2646981775792474,-0.0018050361470677999,0.818653817317597,0.30331503900946255,250
Five9,FIVN,post_genai,2025-04-03,US,Support,0,123.0,4%,-0.057373688937271086,-0.05430523193791212,-0.029812906599901996,-0.02866034772133048,-0.05291941310066953,-0.0017053699474311244,1.0074433383028902,0.28136615364933615,250
Goodfood,FOOD.TO,pre_genai,2022-04-07,INTL,Food,0,70.0,,0.05273999754706111,0.04926134540190306,-0.09256642418503068,-0.23620972750304406,-0.15498112690516963,-0.0026110969328535594,1.0659495444849185,0.22347046581663466,245
VerticalScope,FORA.TO,post_genai,2023-02-01,INTL,Media,0,60.0,22%,-0.031266274700682536,-0.0572293261233304,-0.04250663573795727,-0.0696498552805961,-0.2256836866353393,-0.005965108885831591,0.03794371141639602,0.14889432712037498,245
Freshworks,FRSH,pre_genai,2022-12-15,US,Support,0,90.0,2%,0.0590795444390737,0.04248890490202776,0.05338898100604103,0.03859888986647813,-0.14983842413601411,0.0004824388357872287,1.3218675874732049,0.5577151949432515,250
Freshworks,FRSH,post_genai,2024-11-07,US,Support,0,660.0,13%,0.2754041026272612,0.249195131202601,0.28059619849934814,0.2761743786632307,0.5754703984183319,-0.001683131595075004,0.8862479914496467,0.35556688441279916,250
F-Secure,FSECURE.HE,post_genai,2023-10-25,INTL,Security,0,70.0,,0.025194934170217585,0.01848277395176178,0.01465930412935997,0.11145030303237888,0.21892540912578068,-0.0008756972904907492,0.0428381710022472,0.00817640084015514,242
Fastly,FSLY,post_genai,2024-08-08,US,Infrastructure,0,,11%,-0.20888621671091415,-0.21477138254655642,-0.17144381173961368,-0.18717442276627816,0.031287895477459186,-0.0015268510671379316,1.8981227167223782,0.32646131796287203,250
Fortinet,FTNT,post_genai,2023-08-25,US,Security,0,,,-0.008729382728917377,-0.009648371965338695,-0.000417846883138534,-0.021527212070293393,-0.23287994292294006,0.0011578023145609137,1.2166895687751342,0.5009035755577791,250
FuboTV,FUBO,pre_genai,2022-08-02,US,Media,0,,,0.04701570540231623,0.055885813356218,0.30920706458361225,0.6223254916367913,1.0118637010858071,-0.0041270037037036585,1.8718950852287162,0.6159755498332371,250
Fiverr,FVRR,pre_genai,2022-07-26,US,Other,0,60.0,8%,-0.040083809832787545,-0.0654021170998742,-0.12638409503824294,-0.04633092915356599,0.204580846738186,-0.002248161559783476,1.514076276505875,0.627683960067095,250
Fiverr,FVRR,post_genai,2025-09-15,US,Other,0,250.0,30%,-0.019071764648306254,-0.031019688922980355,0.04069857468651352,-0.05064016668745035,-0.08248262595914647,-0.0003504790621892886,0.8219999425634148,0.23509266762181724,250
GoDaddy,GDDY,pre_genai,2020-06-24,US,Marketing,0,451.0,6%,-0.08789724341669783,-0.08397701435077881,-0.1154876844943935,-0.21515914497786978,-0.21027084972767465,0.0003653558645570807,0.9901433632389569,0.4865005424599612,250
GoDaddy,GDDY,post_genai,2023-02-08,US,Marketing,0,530.0,8%,0.01590260615505486,0.00019908050319445564,-0.036997558334606606,-0.058708536643124754,-0.22995455785434246,0.0009361760355074536,0.9125646332568538,0.5888036253183159,250
GoodRx,GDRX,pre_genai,2022-08-31,US,Healthcare,0,140.0,16%,-0.015749627256873643,-0.05334768234476037,0.047126950491105046,-0.00929844971954924,0.15512577274452127,-0.00255554159892987,1.5895976275919095,0.44260136324056454,250
Guardant Health,GH,post_genai,2023-01-25,US,Healthcare,0,130.0,7%,-0.06435773154921097,-0.03958308865308714,-0.10776113370748114,-0.2578015379901166,-0.2379651806922459,-0.0010419915537215848,1.0297985219881576,0.5768455766589315,250
GoHealth,GOCO,pre_genai,2022-08-09,US,Healthcare,0,800.0,20%,0.17044681935964096,0.006368697690136038,0.1004111975257504,-0.03959599103398976,0.5448601227408417,-0.006115616514642409,1.6503854988077833,0.20389766036014134,250
Google,GOOG,post_genai,2023-01-20,US,Consumer,0,12000.0,6%,0.06427261718800821,0.029166005619898284,0.004555358859080696,-0.042670407059157256,0.03573048014626176,-0.00031999227380200923,1.1006121189808225,0.7514727605930847,250
Google,GOOG,post_genai,2023-09-13,US,Consumer,0,75.0,,0.0047873597527338645,0.010019215940558473,-0.0009730087631425188,0.05717379573185389,0.0025140829165470474,0.00018876374295235377,1.0665624538938532,0.5871660562498247,250
Google,GOOG,post_genai,2025-02-27,US,Consumer,0,,,-0.02274895746998639,-0.0076354859889972825,0.04038045205763027,0.001376806826554106,-0.03176659246805523,2.967890963112213e-05,1.1159040208030007,0.35093315698278404,250
GoPro,GPRO,pre_genai,2020-04-15,US,Consumer,0,200.0,20%,-0.029672152115188314,-0.08861508844274511,-0.048552473210641184,0.15353954571382056,0.4638667274679512,-0.0010155142740741765,1.0866545211915932,0.4051231740239407,250
GoPro,GPRO,post_genai,2024-03-26,US,Consumer,0,,4%,-0.05630237516176889,-0.039944639357934617,-0.021644586933999354,-0.12645058711058593,-0.17266934777183507,-0.0039381227669535905,1.3601178466008261,0.39746991926388364,250
Grab,GRAB,post_genai,2023-06-20,US,Transportation,0,1000.0,11%,0.0010304062493234484,0.004892872533262323,-0.028842091820604824,-0.040287987467842235,-0.03059172979981689,0.0012521076787957593,0.7349812194096615,0.24918539896041703,250
Groupon,GRPN,pre_genai,2020-04-13,US,Retail,0,2800.0,44%,-0.09955445808552141,-0.024557511008254648,0.10828297028637245,0.11719204702532332,-0.14318855158517083,-0.0007977549817909839,1.2732102369841107,0.4730888680580658,250
Groupon,GRPN,pre_genai,2022-08-08,US,Retail,0,500.0,15%,0.039581563188406485,0.028035213558951222,-0.055683957157269835,0.08061515459810774,0.013404893927958971,-0.0027952931774839493,1.1874711604145416,0.37395541898693585,250
GitLab,GTLB,post_genai,2023-02-09,US,Product,0,130.0,7%,-0.10936168326500041,-0.09312388230503475,-0.01674991098956933,0.05615819503424147,-0.6043196197123345,0.0016212869225033857,1.5674061145254263,0.5443911703008212,250
ZoomInfo,GTM,post_genai,2023-06-02,US,Sales,0,120.0,3%,0.051077846533791965,0.012808160925251059,-0.01798845575529194,-0.016217635224172286,-0.21965499011139397,-0.0018107623733502995,0.9645861776240032,0.5693793054903045,250
ZoomInfo,GTM,post_genai,2025-06-09,US,Sales,0,150.0,4%,-0.02824643457576211,-0.003283623342775984,0.006974742371671987,-0.020745050131006866,-0.053400879528645445,-0.0008026064345396265,1.2777578744207183,0.3517165167432815,250
Guidewire,GWRE,pre_genai,2022-08-11,US,Finance,0,,2%,-0.00854322167119339,-0.011377907580377114,-0.01998011482651371,-0.09224126677586897,-0.1834175594605896,-0.00041786881349988253,0.8859628999897784,0.6670482540915719,250
Hims & Hers,HIMS,post_genai,2025-05-30,US,Healthcare,0,68.0,4%,0.03236106902301817,0.056817066257111935,-0.04240847132293274,-0.22563092096586326,-0.9072487481255578,0.008222151999947365,1.6514453776434639,0.2546644187284681,250
Robinhood,HOOD,post_genai,2023-06-26,US,Finance,0,150.0,7%,0.048489890756290496,0.028769478127095887,0.07175866787659743,0.1799744244415317,0.06135056784538475,0.0010590837531335524,0.8626039292532299,0.538119379822295,250
Hewlett Packard Enterprise,HPE,post_genai,2025-03-06,US,Hardware,0,2500.0,5%,-0.14204033606476485,-0.13382145190158254,-0.15835590632221963,-0.21748825218353968,-0.16312443219245518,0.0004149766899377588,1.177783125615289,0.27909783867352844,250
Hewlett Packard Enterprise,HPE,post_genai,2025-11-05,US,Hardware,0,52.0,,-0.014461427166119771,0.0017328628363445136,-0.015924935111539886,-0.07113446436164454,-0.1728585930264609,0.0003484736113864487,1.2547032438923273,0.47897564708577345,250
HP,HPQ,post_genai,2023-02-19,US,Hardware,0,100.0,,-0.00463080171780168,-0.010568968328597855,0.007116825583566166,0.05787019193374287,0.14460400586153932,-0.0006508452631863526,1.266055074466749,0.5785099902698356,250
HP,HPQ,post_genai,2025-02-28,US,Hardware,0,4000.0,10%,-0.09703946483066608,-0.0887038721871987,-0.06852896119676341,-0.11071674608865278,-0.1292528363486676,6.146142116053468e-06,1.0278089871942893,0.2539845424178079,250
HP,HPQ,post_genai,2025-11-25,US,Hardware,1,4000.0,,-0.025040040212176422,-0.04269034079268886,-0.007548912730281179,-0.06704133945203236,-0.18105241687511178,-0.0011665377889226837,0.9551651904987015,0.4607998897191101,250
HubSpot,HUBS,post_genai,2023-01-31,US,Marketing,0,500.0,7%,-0.024357561113854988,-0.030084015289380178,-0.06618953003528259,0.09496517848112496,0.14491553785306843,0.0006274738400249809,1.2305121138923174,0.6841016910446721,250
HubSpot,HUBS,post_genai,2024-01-24,US,Marketing,0,,,-0.011502956232237259,-0.005605639933590756,0.0467248201663997,-0.08578421043311707,0.04193080020946763,0.0014458087834867744,1.343495086439916,0.4993556057377697,250
IAC,IAC,post_genai,2024-01-10,US,Consumer,0,330.0,,-0.02307522869657247,-0.004825104850197912,-0.021378101667487326,-0.012561924448067412,-0.03716226475383746,-0.00010898327849801183,1.2487737553174632,0.4768294681805848,250
IBM,IBM,post_genai,2023-01-25,US,Hardware,0,3900.0,2%,-0.06701252727298813,-0.06386496071701826,-0.060556455945751625,-0.0752636195161399,-0.17287859183090754,0.000599707350712072,0.6788256216054323,0.43009597252579246,250
IBM,IBM,post_genai,2024-03-12,US,Hardware,1,,,-0.001713314747579216,0.019361206124788866,-0.0003119791228336959,-0.0547500213474985,-0.20154808906612254,0.0007286753549849872,0.5858502892622579,0.278206598439781,250
Infineon,IFX.DE,post_genai,2024-08-05,INTL,Manufacturing,0,1400.0,,-0.006218752967752771,0.02745745864577712,0.043095922261060265,0.09875645809721666,0.06208947373808464,-0.0009986725592006245,0.8095420131225977,0.11330681570886669,243
Illumina,ILMN,pre_genai,2022-11-14,US,Healthcare,0,500.0,5%,-0.03558627261712694,-0.018623426891606912,-0.026040275125903345,-0.11974665059783922,-0.2229092047245636,-0.0005326802449214854,1.0226777560398972,0.49820706135378645,250
Illumina,ILMN,post_genai,2023-06-21,US,Healthcare,0,,,-0.006876893348043636,0.007312845550004089,-0.07828198136659838,-0.0926192252504669,-0.298473792543075,-0.0008558250458859845,0.950428603395322,0.40866246260374084,250
Intel,INTC,pre_genai,2022-12-06,US,Hardware,0,201.0,,0.010163225939714918,-0.0073247310855411455,-0.00870971993912008,0.021169706881325807,-0.028607027388794767,-0.001273667572443507,1.1090334882408985,0.5874258275486167,250
Intel,INTC,post_genai,2023-08-17,US,Hardware,0,140.0,,-0.03970753738966483,-0.01303982575056661,-0.015316271858504451,0.11618087869951496,0.19196737185819282,-0.0004588746444782676,1.221370387456945,0.42923721829140726,250
Intel,INTC,post_genai,2025-02-04,US,Hardware,0,58.0,,0.0255562804957528,0.007338469630860215,0.08880493952877193,0.20559258912401873,0.4747896193007912,-0.003464626887972599,2.279692234403398,0.3359177897832366,250
Intuit,INTU,pre_genai,2020-06-22,US,Finance,0,715.0,7%,0.009061969288270773,0.010332667479716865,0.017608981420198545,-0.020405360734728033,-0.014273507442646669,-0.0003230535312162443,1.036291929752514,0.7488304438255085,250
Intuit,INTU,post_genai,2024-07-10,US,Finance,0,1800.0,10%,-0.046081316620854684,-0.0336767861363169,0.016941890295545492,0.040853794933869585,-0.14924134829623625,0.0004267459636745515,1.369576991769661,0.515905435277705,250
Innoviz,INVZ,post_genai,2024-01-31,US,Transportation,0,60.0,13%,0.01802209132280285,0.05454895412477313,0.0247125879935702,0.040475522956184784,-0.15549881647380193,-0.003092468253502183,1.8559389172360907,0.28324509590135327,250
Innoviz,INVZ,post_genai,2025-02-04,US,Transportation,0,40.0,9%,-0.05177825293585051,-0.019003318047387717,-0.3313094070962463,-0.43339311210128023,-0.3652312477785396,6.570935226689952e-05,1.8786720353791952,0.155245741143766,250
Century Therapeutics,IPSC,post_genai,2023-01-09,US,Healthcare,0,,,-0.0761816122441705,-0.07807891804840195,-0.14597268543277064,-0.12479089182914638,-0.3423207948903237,-0.0015011730670949418,0.7798114979402124,0.2408395562095218,250
iSpecimen,ISPC,post_genai,2023-09-06,US,Healthcare,0,,20%,-0.040008404444624404,-0.05251657341285035,0.0028807906525132702,-0.1018745897459814,-0.13907718917517453,-0.0015208852909006682,0.4135625275050414,0.11296366029934868,250
Jumia,JMIA,pre_genai,2022-11-21,US,Retail,0,900.0,20%,-0.08770717747403153,-0.0539003356415236,-0.04109195350720519,-0.1485598425287344,-0.38034443938132345,-4.241369526619557e-05,1.7189664749394917,0.6741577302219828,250
Just Eat Takeaway,JTKWY,pre_genai,2022-07-20,US,Food,0,390.0,,0.042780854576554075,0.03056760224291138,0.15052797535284398,0.11793778475772694,0.3539263549474325,-0.004981073539978848,1.1802563067039973,0.29354482336178456,250
Kyndryl,KD,post_genai,2023-03-30,US,Infrastructure,0,,,0.00211988819056725,0.00751913848807674,-0.007934168172358078,0.0020451330979920157,-0.1558564630287648,0.0013343651786695977,1.0479188120041651,0.3957894052647333,250
Kaltura,KLTR,pre_genai,2022-08-09,US,Media,0,,10%,-0.037081847646923946,-0.012448523402028358,-0.08866246019249227,-0.021834929280838744,0.050738885587510295,-0.001991116883501576,0.9940523368589449,0.21862008003751887,250
Kaltura,KLTR,post_genai,2025-08-07,US,Media,0,70.0,10%,0.026968938824403044,0.02007894464463232,-0.16822212220119112,-0.2727482572825393,-0.3622870994538489,0.002110254340348161,1.0449762563131204,0.2717163974916924,250
Kinaxis,KXS.TO,post_genai,2024-05-08,INTL,Other,0,,6%,-0.008302199782989989,0.03265049730142683,0.030171983538784728,0.043708621160162484,0.04923708543031953,-0.001419312072628146,1.0994853879192903,0.2739324704468641,245
CS Disco,LAW,post_genai,2023-01-19,US,Legal,0,62.0,9%,0.051187734690781916,0.05076009064709783,0.035369975623119054,0.12339501480749228,-0.12925231269416054,-0.0006210894915700906,1.254842890906724,0.5500044014172938,250
Luminar,LAZRQ,post_genai,2024-05-03,US,Transportation,0,140.0,20%,0.072548250829885,0.0832036222621096,0.15223401115638388,0.14810920780194115,0.3364546769630807,-0.004771551023265319,2.195408586525649,0.3220119729660309,250
Luminar,LAZRQ,post_genai,2025-05-20,US,Transportation,0,,,-0.11442866559338256,-0.08914104686601314,-0.15930822509587764,-0.394041582160023,-0.5401476277349913,-0.0030622747874779893,1.1374893472681256,0.13012108221650753,250
Lemonade,LMND,pre_genai,2022-04-20,US,Finance,0,52.0,,-0.03857422884453334,-0.032917261589435115,0.04529651336921811,0.25018136169958893,0.1326236082513789,-0.0020903769757651194,1.5123904374929715,0.5069450649807169,250
Lemonade,LMND,post_genai,2023-05-16,US,Finance,0,45.0,3%,0.0026074028664777663,0.041297169358204364,0.12572433987057516,0.1643812425833011,-0.09165937176896806,-0.0015638685273508123,1.2540473106319667,0.5905230126773731,250
Logitech,LOGI,post_genai,2023-03-22,US,Hardware,0,300.0,,0.006828664882868396,0.0179979738720666,0.028272796205870823,0.04394105305084313,-0.046272321095464294,-0.00042993203242761566,1.0234614215353932,0.5936112898992427,250
LivePerson,LPSN,pre_genai,2020-11-01,US,Support,0,30.0,,-0.04785244059971671,-0.029018097436183894,-0.06984015885515679,-0.11656080598952731,-0.1879713687294941,0.0007091940628912245,1.0183413486366537,0.3888264121624895,250
LivePerson,LPSN,pre_genai,2022-09-15,US,Support,0,193.0,11%,-0.020166499913207646,-0.01554487698089671,-0.03243790824874535,-0.013946587506011594,0.49975870656382504,-0.0026634412126846528,0.9674359618410568,0.6201727576666554,250
Lam Research,LRCX,post_genai,2023-01-25,US,Hardware,0,1300.0,7%,0.0035177471037498775,0.007508277895759232,0.03504020582527154,-0.010380796535875642,0.08170082197707129,-2.654888597754425e-05,1.6237155078745311,0.6575248062524142,250
Lightspeed Commerce,LSPD.TO,post_genai,2023-01-17,US,Retail,0,300.0,10%,0.006573321911236439,0.006573321911236439,-0.0034854293956045716,-0.09077203800985821,-0.2516906824260579,-0.0006481854860457076,1.4211361174404504,0.6962645029585283,245
Lightspeed Commerce,LSPD.TO,post_genai,2024-04-03,US,Retail,0,280.0,,0.016550108493541688,0.01316656655169035,0.028797094035083855,0.04466562521755537,0.021820607155555845,-0.0007650436211208095,1.8448518510063239,0.3722012679712644,245
Lightspeed Commerce,LSPD.TO,post_genai,2024-12-02,US,Retail,0,200.0,,-0.06822201040717615,-0.07214490019191427,-0.0859746293644839,-0.08122414555608054,-0.1620691108070342,-0.0004210173022260789,1.2318332762941229,0.24021408611659,245
Latch,LTCH,pre_genai,2022-05-10,US,Security,0,30.0,6%,-0.12650314966164825,-0.07751508720841249,-0.18172962298616419,-0.5077571497648211,-1.1869312146394488,-0.0008725479928626805,0.8955484897113197,0.31297928430428323,250
Latch,LTCH,post_genai,2023-07-10,US,Security,0,,59%,0.044196175210749214,0.12141473895885727,0.5826804128760883,-0.09624659524845045,0.09623583073169817,0.0021500275691769726,0.5313987313734063,0.13437984995747254,250
Lucid Diagnostics,LUCD,post_genai,2023-01-18,US,Healthcare,0,,20%,0.04910702730100952,-0.1481686219970394,-0.2584025535312216,-0.15644222877396272,0.24146869046284514,-0.003234727516189842,0.5265740893663788,0.29826662170585605,250
Lyft,LYFT,pre_genai,2020-04-29,US,Transportation,0,982.0,17%,-0.07976574538628545,-0.021998624191894287,-0.2154897720960484,-0.0967649027721826,-0.14183445638396436,-0.0009984006184206853,1.0768066322219085,0.37955906948272944,250
Lyft,LYFT,pre_genai,2022-07-20,US,Transportation,0,60.0,2%,-0.07991851020372688,-0.034367373712634555,-0.03486268427425991,0.1598296944946468,0.21668386714732954,-0.002108949673153005,1.2880448236322848,0.5344953381175641,250
Lyft,LYFT,post_genai,2024-09-04,US,Transportation,0,30.0,1%,0.0339544310549723,-0.001068258942303518,0.0661472929171568,0.06574400365600931,0.3049058946058851,-0.0009189148802548919,1.9055857017318731,0.38120707366055706,250
LegalZoom,LZ,post_genai,2023-10-19,US,Legal,0,100.0,,-0.008057868341077171,-0.004034477146645106,0.021508995214070188,0.028347992896699866,-0.12532957392932126,0.0008135975895096973,1.2131266991765763,0.4011883927568479,250
LegalZoom,LZ,post_genai,2024-08-07,US,Legal,0,,15%,-0.02611359640348295,-0.01204286634055805,-0.052125417619533064,0.12949667089258288,0.21271154762223127,-0.002173639740461479,0.9035976954562306,0.17934853048062205,250
Mobileye,MBLY,post_genai,2024-09-09,US,Transportation,0,100.0,,-0.13702576002924902,-0.07376479037331257,-0.04699757511077863,0.09282290286387122,0.3560023160899247,-0.0023423429409389906,0.996064753810536,0.13173787683097227,250
Mobileye,MBLY,post_genai,2025-12-08,US,Transportation,0,200.0,4%,-0.033321837040147496,-0.028161969839463306,-0.08862202659571808,0.06771457034767916,-0.25090381973621934,-0.001193591643980978,1.3251011458857511,0.3861790168315573,250
Medtronic,MDT,post_genai,2023-04-12,US,Healthcare,0,59.0,,0.012753302682930383,0.004878543931188277,0.04761153719300937,0.13532513935211743,0.10456319749737956,-0.000703888427464882,0.6676857344602805,0.39577807680357735,250
Medtronic,MDT,post_genai,2024-06-13,US,Healthcare,0,,,-0.011790585135005105,-0.013585921724082437,-0.013090686366065626,-0.07291368333425106,0.12896433372240032,-0.00035315257740783717,0.6735207145443751,0.26024192587618244,250
Medtronic,MDT,post_genai,2025-10-27,US,Healthcare,0,60.0,,-0.01067115282417994,-0.0024759297864290555,-0.02862856231690625,0.09976454684785871,0.0031545624037287315,0.0003145364704954843,0.5114834305787639,0.28843525411945015,250
Meta,META,pre_genai,2022-11-09,US,Consumer,0,11000.0,13%,0.06985506108574989,0.08021600680691875,0.08453307316174688,0.1432029145984403,0.6125122554053808,-0.001078402794326077,1.2177968154995304,0.6819854487088071,250
Meta,META,post_genai,2023-10-04,US,Consumer,0,,,-0.006155168870649044,0.00030447875685303983,0.031331368612843996,-0.0015925450368289192,-0.07399037296208143,0.002311724612830727,1.2671487639614858,0.4921396173292031,250
Meta,META,post_genai,2024-10-16,US,Consumer,0,,,-0.01488291779855254,-0.019275020754261275,-0.03932467280863072,-0.06734892029056942,-0.07261048724652583,0.0006097541024290918,1.2997533919127995,0.49541328903545534,250
Meta,META,post_genai,2025-10-22,US,Consumer,1,600.0,,0.006038182699890888,0.0006405502026917923,-0.018042630975780412,-0.19459842231297944,-0.14603071488002978,-0.0001545006394886795,0.9219262247866735,0.5134498391223155,250
Magnite,MGNI,post_genai,2023-01-19,US,Marketing,0,,6%,0.030393409841098673,0.022773858761375533,0.11982153566212818,0.195630982877332,-0.2242819997886566,0.0002427282266594654,1.4989283074955333,0.6412139678498614,250
MakeMyTrip,MMYT,pre_genai,2020-06-01,US,Travel,0,350.0,10%,0.013548454287411246,0.016356507674746487,-0.013312013968738115,0.006164251129934344,0.017399485079692495,-0.0009447538301593291,0.7565459795984082,0.2916114761315639,250
Megaport,MP1.AX,post_genai,2023-01-05,INTL,Infrastructure,0,,,0.016615882349545565,-0.0071589523682778575,0.0635115098314106,-0.035210103145044594,-0.18897613566915683,-0.00312759778118148,0.5974181522827892,0.032288585728661445,242
Marqeta,MQ,post_genai,2023-05-09,US,Finance,0,,15%,-0.005943667624983155,-0.04831074462537271,0.016865529221562148,-0.046906591817396745,0.14928461656914133,-0.0017445153583924876,1.113790159216497,0.5690679395591036,250
Marvell,MRVL,post_genai,2023-03-21,US,Hardware,0,320.0,4%,0.006966255317535732,0.0032887002804301985,0.00693630986562032,-0.023626146855559128,0.3541055363833635,-0.0009068825457419291,1.6877536924700216,0.7135119183739367,250
Microsoft,MSFT,pre_genai,2022-07-12,US,Other,0,,,-0.02671701822294328,-0.023788728604033398,-0.029939735096345056,-0.0022039416976653275,-0.07857266080814782,0.0007163489450292843,1.0337000137066061,0.7986928564137541,250
Microsoft,MSFT,post_genai,2024-01-25,US,Other,0,1900.0,,0.006362147831850512,0.0006626101003290546,-0.01651078700231543,-0.07290264322524276,-0.08081405511928805,0.0005879692583823581,1.185602975557784,0.623207064444423,250
Match Group,MTCH,post_genai,2023-02-01,US,Consumer,0,,8%,-0.10793263153831627,-0.11992016326983207,-0.15402254795914044,-0.18964055246963335,-0.2634042179762764,-0.0018668160823556523,1.1161717775583675,0.6078630586945281,250
Match Group,MTCH,post_genai,2024-07-31,US,Consumer,0,,6%,0.14777555032779735,0.13065144044413782,0.11984293330390522,0.15428747330176762,0.19917211219095307,-0.000860373379375375,0.947775627579096,0.33491309711110795,250
Match Group,MTCH,post_genai,2025-05-08,US,Consumer,0,325.0,13%,-0.12247070049282302,-0.13233524963430812,-0.11191907360575563,-0.02926138314843634,-0.0072597963467175616,0.0005932313820478749,0.8393632159750031,0.3637014533946189,250
Micron,MU,post_genai,2023-01-01,US,Hardware,0,4800.0,10%,0.0007708945173831999,0.004137994689536156,0.08612663737410443,0.06530017306113434,0.22172487574005817,-0.0005803711407799713,1.3550665010492424,0.5980938468355025,250
Micron,MU,post_genai,2025-08-12,US,Hardware,0,300.0,,0.011690089277131333,-0.030850961402023314,-0.009894298479886364,0.09060433645246906,0.7421087122623025,-0.0004752766149949965,1.5988868352587544,0.4398103150641046,250
NCC Group,NCC.L,post_genai,2023-02-02,INTL,Security,0,125.0,7%,-0.029642263528229906,-0.0072941837380202795,0.031956123648527984,-0.04507763188795404,-0.40622708399620594,-0.0008357578845562073,0.31602297949852126,0.09008183965267624,243
NCC Group,NCC.L,post_genai,2023-08-10,INTL,Security,0,,,0.035998212436896077,0.009301035316510994,0.05356357798418454,0.061325737855217236,0.27818218326893357,-0.002092279133099449,0.3363635666014976,0.05049277618054682,244
nCino,NCNO,post_genai,2023-01-18,US,Finance,0,100.0,7%,-0.01259179505366298,-0.029735637794734707,-0.10636203958791113,-0.08356056901307332,-0.2102159164283021,0.0005179850819816501,0.9960411736807511,0.6457794079384469,250
nCino,NCNO,post_genai,2025-05-27,US,Finance,0,,7%,-0.0014442506733740243,0.009089552530127956,0.018219054596727784,-0.03237512902144356,0.0937691414266529,-0.0003911212581062248,0.7035438344946949,0.29481107884032565,250
Cloudflare,NET,post_genai,2024-01-11,US,Security,0,40.0,,-0.04138884176846167,-0.020050305773134564,-0.0033599649651901084,0.17024161629954965,0.0413980670743357,0.0008733767262442023,2.262322398042708,0.5043240249464325,250
Netflix,NFLX,pre_genai,2022-04-28,US,Media,0,25.0,,-0.01927403337864697,0.023960133012884355,0.03082763532818191,0.12043916411388,0.14009232669127117,-0.0004548150926998901,0.9545093176404422,0.46414966252729384,250
NIO,NIO,post_genai,2023-11-03,US,Transportation,0,,10%,0.012597899365126126,0.008507592062287572,-0.024979433073599698,-0.15174628622916433,-0.3403839171344711,-0.0011602292068008996,1.2238647501839406,0.31523257663311144,250
Presto,NPK,post_genai,2023-11-20,US,Food,0,,17%,-0.026138938002019003,-0.004834536214915084,-0.05410711865035959,-0.06743743903326851,-0.1623026195783343,0.0006851106677535782,0.6159083682895918,0.2635341174551997,250
